text_length,word_count,avg_word_length,max_token_length,uppercase_ratio,digit_ratio,punct_ratio,line_count,non_ascii_ratio,zero_width_count,url_count,trigger_keyword_count,role_keyword_count,delimiter_marker_count,has_base64_blob,label,family_l2,technique_l3,target_delta,objective,domain,multi_turn,obfuscation,language,carrier,template_group,source
52,7,6.571,12,0.0,0.0,0.0192,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s2,transform_aug
52,7,6.571,12,0.0,0.0,0.0192,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s2,transform_aug
46,7,5.714,11,0.0,0.0,0.0435,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s3,transform_aug
46,7,5.714,11,0.0,0.0,0.0435,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s3,transform_aug
46,7,5.714,11,0.0,0.0,0.0435,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s3,transform_aug
46,7,5.714,9,0.0,0.0,0.0217,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s4,transform_aug
46,7,5.714,9,0.0,0.0,0.0217,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s4,transform_aug
46,7,5.714,9,0.0,0.0,0.0217,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s4,transform_aug
41,6,6.0,11,0.0,0.0,0.0244,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s5,transform_aug
41,6,6.0,11,0.0,0.0,0.0244,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s5,transform_aug
41,6,6.0,11,0.0,0.0,0.0244,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s5,transform_aug
46,9,4.222,6,0.0,0.0,0.0217,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s6,transform_aug
46,9,4.222,6,0.0,0.0,0.0217,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s6,transform_aug
46,9,4.222,6,0.0,0.0,0.0217,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s6,transform_aug
48,5,8.8,20,0.0,0.0,0.0208,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s7,transform_aug
48,5,8.8,20,0.0,0.0,0.0208,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s7,transform_aug
48,5,8.8,20,0.0,0.0,0.0208,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_respelling,delta2,,medical,0,phonetic_respelling,en,clinical_prompt,phonetic_respelling__s7,transform_aug
55,8,6.0,10,0.0,0.0182,0.0182,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s0,transform_aug
55,8,6.0,10,0.0,0.0182,0.0182,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s0,transform_aug
55,8,6.0,10,0.0,0.0182,0.0182,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s0,transform_aug
47,7,5.857,11,0.0,0.0,0.0213,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s1,transform_aug
47,7,5.857,11,0.0,0.0,0.0213,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s1,transform_aug
47,7,5.857,11,0.0,0.0,0.0213,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s1,transform_aug
50,7,6.286,12,0.0,0.02,0.02,1,0.0,0,0,2,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s2,transform_aug
50,7,6.286,12,0.0,0.02,0.02,1,0.0,0,0,2,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s2,transform_aug
50,7,6.286,12,0.0,0.02,0.02,1,0.0,0,0,2,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s2,transform_aug
46,7,5.714,11,0.0,0.0,0.0435,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s3,transform_aug
46,7,5.714,11,0.0,0.0,0.0435,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s3,transform_aug
46,7,5.714,11,0.0,0.0,0.0435,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s3,transform_aug
45,7,5.571,9,0.0,0.0222,0.0222,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s4,transform_aug
45,7,5.571,9,0.0,0.0222,0.0222,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s4,transform_aug
45,7,5.571,9,0.0,0.0222,0.0222,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s4,transform_aug
40,6,5.833,11,0.0,0.025,0.025,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s5,transform_aug
40,6,5.833,11,0.0,0.025,0.025,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s5,transform_aug
40,6,5.833,11,0.0,0.025,0.025,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s5,transform_aug
44,9,4.0,6,0.0,0.0,0.0227,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s6,transform_aug
44,9,4.0,6,0.0,0.0,0.0227,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s6,transform_aug
44,9,4.0,6,0.0,0.0,0.0227,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s6,transform_aug
47,6,7.0,17,0.0,0.0213,0.0213,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s7,transform_aug
47,6,7.0,17,0.0,0.0213,0.0213,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s7,transform_aug
47,6,7.0,17,0.0,0.0213,0.0213,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_manipulation,delta2,,medical,0,phonetic_manipulation,en,clinical_prompt,phonetic_manipulation__s7,transform_aug
111,17,5.588,10,0.1075,0.0,0.018,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s0,transform_aug
111,17,5.588,10,0.1075,0.0,0.018,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s0,transform_aug
111,17,5.588,10,0.1075,0.0,0.018,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s0,transform_aug
72,11,5.636,11,0.0833,0.0,0.0278,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s1,transform_aug
72,11,5.636,11,0.0833,0.0,0.0278,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s1,transform_aug
72,11,5.636,11,0.0833,0.0,0.0278,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s1,transform_aug
94,14,5.786,12,0.1013,0.0,0.0213,1,0.0,0,0,2,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s2,transform_aug
94,14,5.786,12,0.1013,0.0,0.0213,1,0.0,0,0,2,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s2,transform_aug
94,14,5.786,12,0.1013,0.0,0.0213,1,0.0,0,0,2,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s2,transform_aug
97,15,5.533,11,0.1125,0.0,0.0309,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s3,transform_aug
97,15,5.533,11,0.1125,0.0,0.0309,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s3,transform_aug
97,15,5.533,11,0.1125,0.0,0.0309,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s3,transform_aug
103,16,5.5,9,0.1163,0.0,0.0194,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s4,transform_aug
103,16,5.5,9,0.1163,0.0,0.0194,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s4,transform_aug
103,16,5.5,9,0.1163,0.0,0.0194,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s4,transform_aug
89,14,5.429,11,0.1216,0.0,0.0225,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s5,transform_aug
89,14,5.429,11,0.1216,0.0,0.0225,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s5,transform_aug
89,14,5.429,11,0.1216,0.0,0.0225,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s5,transform_aug
83,15,4.6,7,0.1045,0.0,0.0241,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s6,transform_aug
83,15,4.6,7,0.1045,0.0,0.0241,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s6,transform_aug
83,15,4.6,7,0.1045,0.0,0.0241,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s6,transform_aug
91,13,6.077,17,0.1039,0.0,0.022,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s7,transform_aug
91,13,6.077,17,0.1039,0.0,0.022,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s7,transform_aug
91,13,6.077,17,0.1039,0.0,0.022,1,0.0,0,0,0,0,0,0,injection,instruction_reformulation,phonetic_alphabet_transcription,delta2,,medical,0,phonetic_alphabet_transcription,en,clinical_prompt,phonetic_alphabet_transcription__s7,transform_aug
51,8,5.5,10,0.0,0.0,0.0196,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s0,transform_aug
51,8,5.5,10,0.0,0.0,0.0196,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s0,transform_aug
51,8,5.5,10,0.0,0.0,0.0196,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s0,transform_aug
52,7,6.571,11,0.0,0.0,0.0192,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s1,transform_aug
52,7,6.571,11,0.0,0.0,0.0192,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s1,transform_aug
52,7,6.571,11,0.0,0.0,0.0192,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s1,transform_aug
43,7,5.286,10,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s2,transform_aug
43,7,5.286,10,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s2,transform_aug
43,7,5.286,10,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s2,transform_aug
45,7,5.571,11,0.0,0.0,0.0444,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s3,transform_aug
45,7,5.571,11,0.0,0.0,0.0444,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s3,transform_aug
45,7,5.571,11,0.0,0.0,0.0444,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s3,transform_aug
47,7,5.857,9,0.025,0.0,0.0213,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s4,transform_aug
47,7,5.857,9,0.025,0.0,0.0213,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s4,transform_aug
47,7,5.857,9,0.025,0.0,0.0213,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s4,transform_aug
40,6,5.833,11,0.0,0.0,0.025,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s5,transform_aug
40,6,5.833,11,0.0,0.0,0.025,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s5,transform_aug
40,6,5.833,11,0.0,0.0,0.025,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s5,transform_aug
46,9,4.222,6,0.0,0.0,0.0217,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s6,transform_aug
46,9,4.222,6,0.0,0.0,0.0217,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s6,transform_aug
46,9,4.222,6,0.0,0.0,0.0217,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s6,transform_aug
46,6,6.833,17,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s7,transform_aug
46,6,6.833,17,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s7,transform_aug
46,6,6.833,17,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,common_synonym_substitution,delta2,,medical,0,common_synonym_substitution,en,clinical_prompt,common_synonym_substitution__s7,transform_aug
57,8,6.25,10,0.0204,0.0,0.0175,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s0,transform_aug
57,8,6.25,10,0.0204,0.0,0.0175,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s0,transform_aug
57,8,6.25,9,0.0204,0.0,0.0175,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s0,transform_aug
47,7,5.857,11,0.025,0.0,0.0213,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s1,transform_aug
47,7,5.857,11,0.025,0.0,0.0213,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s1,transform_aug
47,7,5.857,12,0.025,0.0,0.0213,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s1,transform_aug
52,7,6.571,12,0.0222,0.0,0.0192,1,0.0,0,0,2,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s2,transform_aug
52,7,6.571,12,0.0222,0.0,0.0192,1,0.0,0,0,2,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s2,transform_aug
52,7,6.571,12,0.0222,0.0,0.0192,1,0.0,0,0,2,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s2,transform_aug
46,7,5.714,11,0.0263,0.0,0.0435,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s3,transform_aug
46,7,5.714,11,0.0263,0.0,0.0435,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s3,transform_aug
46,7,5.714,11,0.0263,0.0,0.0435,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s3,transform_aug
46,7,5.714,9,0.0256,0.0,0.0217,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s4,transform_aug
46,7,5.714,10,0.0256,0.0,0.0217,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s4,transform_aug
46,7,5.714,9,0.0256,0.0,0.0217,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s4,transform_aug
41,6,6.0,10,0.0286,0.0,0.0244,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s5,transform_aug
41,6,6.0,10,0.0286,0.0,0.0244,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s5,transform_aug
41,6,6.0,11,0.0286,0.0,0.0244,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s5,transform_aug
46,9,4.222,7,0.027,0.0,0.0217,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s6,transform_aug
46,9,4.222,6,0.027,0.0,0.0217,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s6,transform_aug
46,9,4.222,6,0.027,0.0,0.0217,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s6,transform_aug
49,6,7.333,17,0.0233,0.0,0.0204,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s7,transform_aug
49,6,7.333,18,0.0233,0.0,0.0204,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s7,transform_aug
49,6,7.333,17,0.0233,0.0,0.0204,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,intra_sentence_reordering,delta2,,medical,0,intra_sentence_reordering,en,clinical_prompt,intra_sentence_reordering__s7,transform_aug
86,12,6.25,11,0.0135,0.0,0.0116,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,word_addition_removal,delta2,,medical,0,word_addition_removal,en,clinical_prompt,word_addition_removal__s0,transform_aug
57,8,6.25,10,0.0204,0.0,0.0175,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,word_addition_removal,delta2,,medical,0,word_addition_removal,en,clinical_prompt,word_addition_removal__s0,transform_aug
62,9,6.0,11,0.0189,0.0,0.0161,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,word_addition_removal,delta2,,medical,0,word_addition_removal,en,clinical_prompt,word_addition_removal__s0,transform_aug
76,11,6.0,11,0.0154,0.0,0.0132,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,word_addition_removal,delta2,,medical,0,word_addition_removal,en,clinical_prompt,word_addition_removal__s1,transform_aug
42,6,6.167,11,0.0,0.0,0.0238,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,word_addition_removal,delta2,,medical,0,word_addition_removal,en,clinical_prompt,word_addition_removal__s1,transform_aug
38,6,5.5,11,0.0303,0.0,0.0,1,0.0,0,0,0,0,0,0,injection,natural_language_manipulation,word_addition_removal,delta2,,medical,0,word_addition_removal,en,clinical_prompt,word_addition_removal__s1,transform_aug
44,6,6.5,12,0.0,0.0,0.0227,1,0.0,0,0,2,0,0,0,injection,natural_language_manipulation,word_addition_removal,delta2,,medical,0,word_addition_removal,en,clinical_prompt,word_addition_removal__s2,transform_aug
